,source,horse_id,original_elo,new_elo
10394,20160420_HV_8,AMAZING FEELING(V031),1492,1474
10395,20160420_HV_8,BEAUTY KINGDOM(T189),1516,1536
10396,20160420_HV_8,GENEROUS BOBO(S096),1533,1567
10397,20160420_HV_8,HAPPY YEAH YEAH(M085),1429,1504
10398,20160420_HV_8,HIGH VOLATILITY(V081),1340,1309
10399,20160420_HV_8,INVINCIBLE FRESH(T190),1567,1559
10400,20160420_HV_8,MINT MASTER(V180),1537,1475
10401,20160420_HV_8,MY DARLING(V142),1529,1611
10402,20160420_HV_8,OTOUTO(V074),1570,1545
10403,20160420_HV_8,RAINBOW FIGHTER(N193),1346,1345
10404,20160420_HV_8,TIMELY ARRIVED(S431),1740,1758
10405,20160420_HV_8,TRAVEL SUCCESSOR(V121),1500,1416
10406,20160424_ST_1,AMAZING ALWAYS(N432),1508,1584
10407,20160424_ST_1,BERNARD'S CHOICE(N156),1385,1452
10408,20160424_ST_1,DOUBLE POINT(S246),1282,1233
10409,20160424_ST_1,DUTCH WINDMILL(T288),1406,1369
10410,20160424_ST_1,FANTASTICLIFE(S320),1594,1536
10411,20160424_ST_1,GOLD PRECIOUS(P364),1339,1452
10412,20160424_ST_1,GOLDEN GUNNERS(N330),1520,1466
10413,20160424_ST_1,JOY TOGETHER(P082),1327,1378
10414,20160424_ST_1,KING ON EARTH(L251),1411,1484
10415,20160424_ST_1,MAGICAL BEAM(N208),1564,1466
10416,20160424_ST_1,MEDIC SWORDSMAN(P168),1451,1337
10417,20160424_ST_1,PERFECT TIMING(T019),1393,1329
10418,20160424_ST_1,REUNITED(S421),1250,1305
10419,20160424_ST_1,RUGBY DIAMOND(S432),1424,1463
10420,20160424_ST_2,CARE FREE PRINCE(V069),1388,1519
10421,20160424_ST_2,COOL AND NEAT(V087),1515,1545
10422,20160424_ST_2,DYNAMIC VOYAGE(P066),1595,1569
10423,20160424_ST_2,GRACEFUL KINGDOM(P145),1544,1436
10424,20160424_ST_2,GREAT TREASURE(T380),1456,1423
10425,20160424_ST_2,PENNY LANE(P021),1697,1629
10426,20160424_ST_2,PERPETUAL JOYANCE(V229),1514,1400
10427,20160424_ST_2,PRINCE FALCON(T144),1459,1522
10428,20160424_ST_2,PURE MOMENTUM(T316),1357,1480
10429,20160424_ST_2,REAL SUPREME(L247),1447,1530
10430,20160424_ST_2,REGENCY BABY(S342),1518,1435
10431,20160424_ST_2,SMART SALUTE(V117),1405,1371
10432,20160424_ST_2,STARRY STARLIES(T429),1399,1400
10433,20160424_ST_2,SUPERNATURAL(V063),1439,1474
10434,20160424_ST_3,CIRCUIT KING(T324),1582,1636
10435,20160424_ST_3,EQUITY DOCTRINE(T329),1337,1318
10436,20160424_ST_3,HAPPY FIERY DRAGON(V108),1591,1629
10437,20160424_ST_3,HAPPY SOUND(V107),1302,1401
10438,20160424_ST_3,INVISIBLE(T418),1270,1334
10439,20160424_ST_3,MISTRAL(T386),1500,1417
10440,20160424_ST_3,MUTUAL JOY(T282),1495,1510
10441,20160424_ST_3,NOBLE DE BOY(T373),1514,1607
10442,20160424_ST_3,REGENCY DARLING(T138),1581,1587
10443,20160424_ST_3,RICHCITY FORTUNE(V088),1657,1582
10444,20160424_ST_3,SIGHT SEEING(S291),1357,1350
10445,20160424_ST_3,STAR GLENEALY(T434),1500,1385
10446,20160424_ST_3,THUNDER DASH(T133),1460,1375
10447,20160424_ST_3,WORLD CITY(S019),1386,1401
10448,20160424_ST_4,AMAZING MOMENT(T422),1478,1468
10449,20160424_ST_4,BOLSHOI BALLET(V226),1500,1514
10450,20160424_ST_4,BORNTOACHIEVE(T313),1485,1423
10451,20160424_ST_4,CHARITY GLORY(T302),1505,1581
10452,20160424_ST_4,CLASSIC VINEGAR(V054),1500,1594
10453,20160424_ST_4,DIEGO KOSTA(T357),1616,1642
10454,20160424_ST_4,FANTASTIC FEELING(T273),1627,1540
10455,20160424_ST_4,GLOBAL DOMINATION(V198),1440,1421
10456,20160424_ST_4,GLORIOUS AVENUE(S181),1488,1601
10457,20160424_ST_4,IRON BOY(V071),1374,1440
10458,20160424_ST_4,MULTIMAX(T129),1652,1653
10459,20160424_ST_4,SUPREME FALCON(P224),1659,1612
10460,20160424_ST_4,WILD BOY(S028),1568,1448
10461,20160424_ST_4,YOUNG EMPIRE(V116),1368,1323
10462,20160424_ST_6,ELECTRONIC PHOENIX(S343),1490,1581
10463,20160424_ST_6,ENERGETIC CLASS(T082),1598,1676
10464,20160424_ST_6,GOOD FOR YOU(T265),1599,1549
10465,20160424_ST_6,GOOD GOOD VIEW(P053),1525,1527
10466,20160424_ST_6,GORGEOUS LEGEND(T122),1587,1618
10467,20160424_ST_6,HAPPY AND HEALTHY(T056),1590,1509
10468,20160424_ST_6,HAPPY THREE(V162),1356,1312
10469,20160424_ST_6,HASTILY FEET(T259),1454,1399
10470,20160424_ST_6,IMPERIAL SEAL(T223),1422,1488
10471,20160424_ST_6,LITTLE FANTASY(T298),1359,1474
10472,20160424_ST_6,RAINBOW GOLD(T237),1354,1294
10473,20160424_ST_6,SO CAFFE(S258),1685,1596
10474,20160424_ST_6,TEAM SWEET(V089),1642,1630
10475,20160424_ST_6,VOLITATION(V223),1461,1469
10476,20160424_ST_7,BEAUTY CONNECTION(T415),1494,1432
10477,20160424_ST_7,FRIENDS OF NANJING(V140),1667,1732
10478,20160424_ST_7,FURIOUS PEGASUS(S441),1343,1288
10479,20160424_ST_7,LOTUS BREEZE(T112),1481,1504
10480,20160424_ST_7,MEGATRON(V119),1444,1430
10481,20160424_ST_7,PEOPLE'S KNIGHT(T305),1557,1636
10482,20160424_ST_7,PRESIDENTPARAMOUNT(S420),1620,1619
10483,20160424_ST_7,RADIANT BUNNY(S418),1740,1754
10484,20160424_ST_7,RAGING BULL(S370),1557,1540
10485,20160424_ST_7,RAZOR QUEST(S146),1475,1434
10486,20160424_ST_7,SOCCER BRAVE(T233),1344,1369
10487,20160424_ST_7,SUPER FLUKE(T382),1712,1720
10488,20160424_ST_7,VARA PEARL(S138),1594,1615
10489,20160424_ST_7,WINNING STAR(T221),1372,1327
10490,20160424_ST_9,BEAUTY PRINCE(T411),1666,1720
10491,20160424_ST_9,BEST TANGO(S121),1377,1396
10492,20160424_ST_9,CALIFORNIA JOY(T406),1672,1708
10493,20160424_ST_9,CIRCUIT FORTUNE(P357),1542,1456
10494,20160424_ST_9,CLUB LIFE(P309),1532,1481
10495,20160424_ST_9,GENERAL OF PATCH(T106),1847,1791
10496,20160424_ST_9,MR PELE(V051),1434,1457
10497,20160424_ST_9,NOBLE ALPHA(M339),1588,1537
10498,20160424_ST_9,RED DANCER(P264),1617,1636
10499,20160424_ST_9,SOLAR HEI HEI(T242),1699,1775
10500,20160424_ST_9,SUPER TALENT(S344),1735,1736
10501,20160424_ST_9,TOP ACE(T199),1511,1528
10502,20160424_ST_9,TRIUMPHANT DRAGON(P078),1500,1441
10503,20160424_ST_9,UNICORN(T046),1707,1765
10504,20160424_ST_10,BERLINI(P359),1659,1749
10505,20160424_ST_10,CLOUD NINE(T416),1417,1462
10506,20160424_ST_10,CONSORT(V172),1541,1475
10507,20160424_ST_10,DOYENI(T114),1607,1582
10508,20160424_ST_10,DYNAMISM(T188),1570,1478
10509,20160424_ST_10,GOODHEART SUCCESS(S162),1559,1502
10510,20160424_ST_10,GREEN DISPATCH(V184),1500,1491
10511,20160424_ST_10,JOYFUL TRINITY(V110),1565,1650
10512,20160424_ST_10,MIGHTY MAVERICK(V150),1709,1722
10513,20160424_ST_10,RACING HERO(N157),1710,1690
10514,20160424_ST_10,SANTA FE SUN(P210),1628,1713
10515,20160424_ST_10,SERGEANT TITANIUM(S332),1825,1790
10516,20160424_ST_10,UP AND COMING(S266),1759,1663
10517,20160424_ST_10,WINNING LEADER(N268),1526,1608
10518,20160427_HV_1,CHOICE EXCHEQUER(P088),1421,1384
10519,20160427_HV_1,DRAGON GLORY(P130),1541,1557
10520,20160427_HV_1,ENDLESS LOVE(T035),1234,1268
10521,20160427_HV_1,FRESH AND FRESH(P407),1360,1399
10522,20160427_HV_1,FUNNY FORTUNE(P227),1338,1431
10523,20160427_HV_1,HIGH SPEED METRO(P293),1623,1592
10524,20160427_HV_1,HURRY HURRY UP(N218),1496,1538
10525,20160427_HV_1,NATURAL FRIENDSHIP(S359),1329,1280
10526,20160427_HV_1,PERFECT TRIUMPH(P241),1205,1165
10527,20160427_HV_1,SNOWHOOVES(S409),1348,1342
10528,20160427_HV_1,VIVACIOUS WINNER(V061),1452,1391
10529,20160427_HV_2,A BEAUTIFUL(T421),1483,1468
10530,20160427_HV_2,EVERYDAY LETTUCE(T290),1348,1335
10531,20160427_HV_2,GOOD LUCK MAN(T319),1410,1446
10532,20160427_HV_2,KIM GLORY(S087),1586,1594
10533,20160427_HV_2,LUCKY SEBRING(V091),1380,1312
10534,20160427_HV_2,MOMENT OF POWER(V138),1500,1561
10535,20160427_HV_2,OCTAL LUCK(T205),1395,1468
10536,20160427_HV_2,PEACE COMBINATION(T091),1566,1465
10537,20160427_HV_2,POWER DRAGON(V129),1332,1340
10538,20160427_HV_2,SOLAR GAGA(T304),1447,1393
10539,20160427_HV_2,SPARKLING TALENT(T346),1565,1545
10540,20160427_HV_2,TRAVEL COMFORTS(T209),1462,1547
10541,20160427_HV_3,EVER SHINY(S214),1369,1340
10542,20160427_HV_3,FOTOGENIC(S114),1376,1330
10543,20160427_HV_3,GLORY SUNSHINE(S313),1455,1518
10544,20160427_HV_3,GREAT SPEED(S251),1478,1548
10545,20160427_HV_3,INTELLECTUAL GLIDE(S124),1511,1511
10546,20160427_HV_3,KING OF SMARTS(S176),1439,1536
10547,20160427_HV_3,KING'S STEED(S051),1541,1548
10548,20160427_HV_3,OPTIMISM(S150),1632,1570
10549,20160427_HV_3,PERFECT SMART(S413),1359,1380
10550,20160427_HV_3,RAY OF GOLD(N443),1522,1548
10551,20160427_HV_3,WHISTLE BLOWER(P308),1578,1464
10552,20160427_HV_3,WINNING BOY(N186),1454,1421
10553,20160427_HV_4,DRAGON HARMONY(T283),1446,1427
10554,20160427_HV_4,EXCELLENT FORTUNE(S252),1378,1315
10555,20160427_HV_4,GENTILIS(S011),1560,1609
10556,20160427_HV_4,HASTA LA VISTA(T350),1449,1397
10557,20160427_HV_4,KIROV(S277),1570,1553
10558,20160427_HV_4,LUCKY PROFIT(S335),1608,1662
10559,20160427_HV_4,MASTER PINNACLE(S351),1282,1255
10560,20160427_HV_4,MIGHTY EQUUS(P112),1418,1423
10561,20160427_HV_4,MR KOOL(T335),1579,1513
10562,20160427_HV_4,SEA WARRIOR(P411),1368,1417
10563,20160427_HV_4,SECRET AGENT(P388),1474,1513
10564,20160427_HV_4,SHARP HUNTER(P097),1496,1544
10565,20160427_HV_5,BEAUTY LOVE(V025),1592,1491
10566,20160427_HV_5,HOLMES LEGEND(N375),1495,1531
10567,20160427_HV_5,INDIGO WAY(M227),1467,1433
10568,20160427_HV_5,KERKENI(T053),1393,1471
10569,20160427_HV_5,LEOWL(S295),1553,1480
10570,20160427_HV_5,MISTER MARC(P316),1645,1580
10571,20160427_HV_5,MONSIEUR MOGOK(S412),1608,1570
10572,20160427_HV_5,ONE OF A KIND(M391),1553,1544
10573,20160427_HV_5,SUM WIN DRAGON(S148),1551,1606
10574,20160427_HV_5,SUPER SILKS(S365),1700,1751
10575,20160427_HV_5,WEALTHY FORTUNE(P324),1507,1525
10576,20160427_HV_5,WILLIE WAY(T281),1516,1598
10577,20160427_HV_6,ALL THE BEST(S169),1500,1428
10578,20160427_HV_6,BLAZE STAMINA(V070),1505,1589
10579,20160427_HV_6,CAGA FORCE(S160),1483,1560
10580,20160427_HV_6,COURAGEOUS BROTHER(T397),1562,1568
10581,20160427_HV_6,FLYING TOURBILLON(T051),1335,1367
10582,20160427_HV_6,FOREVER RED(T365),1613,1639
10583,20160427_HV_6,GOLDEN GLORY(T076),1494,1536
10584,20160427_HV_6,GRACE HEART(S399),1550,1512
10585,20160427_HV_6,ROCKET LET WIN(P330),1558,1550
10586,20160427_HV_6,SWEET HOME(T347),1481,1446
10587,20160427_HV_6,TRAVEL AMBASSADOR(T113),1447,1373
10588,20160427_HV_6,VICTORY FOLLOW ME(V182),1439,1399
10589,20160427_HV_7,CHATER LEGEND(T151),1570,1531
10590,20160427_HV_7,CHOICE TREASURE(N436),1628,1687
10591,20160427_HV_7,EXPEDITE(N111),1605,1592
10592,20160427_HV_7,FORMULA WON(P183),1674,1690
10593,20160427_HV_7,GIANT STARS(T218),1401,1387
10594,20160427_HV_7,HAPPY JOURNEY(S299),1658,1614
10595,20160427_HV_7,HONG KONG CAPTAIN(V056),1389,1344
10596,20160427_HV_7,KING OF MONGOLIA(S414),1608,1657
10597,20160427_HV_7,MAGICAL BEAUTY(T342),1727,1778
10598,20160427_HV_7,RED MARVEL(T417),1585,1607
10599,20160427_HV_7,SURE PEACE(S326),1648,1559
10600,20160427_HV_7,THE RAINBOW(V095),1416,1463
10601,20160427_HV_8,ACCEPTED(T291),1579,1650
10602,20160427_HV_8,BORN IN CHINA(T103),1651,1721
10603,20160427_HV_8,FABULOUS NOVEMBER(N342),1499,1462
10604,20160427_HV_8,HIGH FIVE(T200),1687,1667
10605,20160427_HV_8,LINE SEEKER(S269),1732,1622
10606,20160427_HV_8,LORD SINCLAIR(N447),1455,1475
10607,20160427_HV_8,LUCKY YEAR(T245),1684,1696
10608,20160427_HV_8,MAJESTIC ANTHEM(P238),1447,1533
10609,20160427_HV_8,MIDNIGHT RATTLER(T371),1749,1683
10610,20160427_HV_8,PEACE N PROSPERITY(T210),1743,1662
10611,20160427_HV_8,TONYBOY(S101),1779,1834
10612,20160427_HV_8,YOU READ MY MIND(P041),1671,1671
10613,20160501_ST_2,BLAZING PASS(T108),1322,1343
10614,20160501_ST_2,COOL PAL(S035),1385,1404
10615,20160501_ST_2,ENJOY THE GAME(S062),1362,1274
10616,20160501_ST_2,FAITHFUL BOY(T089),1511,1426
10617,20160501_ST_2,HOLY STAR(T068),1510,1554
10618,20160501_ST_2,KING BOUNTIFUL(T105),1553,1608
10619,20160501_ST_2,LOYAL CRAFTSMAN(S354),1391,1455
10620,20160501_ST_2,MALAYAN PEARL(N416),1372,1482
10621,20160501_ST_2,PERCY JACKSON(N188),1419,1395
10622,20160501_ST_2,SPICY SIAM(N090),1489,1377
10623,20160501_ST_2,STRIKE EAGLE(S448),1309,1268
10624,20160501_ST_2,SWEET BEAN(S205),1467,1413
10625,20160501_ST_2,VIVA GUY(K318),1425,1463
10626,20160501_ST_2,WIN CHANCE(P415),1322,1375
10627,20160501_ST_3,AH BO(P295),1567,1618
10628,20160501_ST_3,ATOMIC BLAST(T203),1422,1454
10629,20160501_ST_3,BEST HOPE(S102),1436,1398
10630,20160501_ST_3,CRICKET VICI(S322),1337,1281
10631,20160501_ST_3,GERONIMO MEADOW(N226),1596,1592
10632,20160501_ST_3,GOOD METHOD(S218),1662,1671
10633,20160501_ST_3,JOY PLUS FUN(V163),1500,1540
10634,20160501_ST_3,MOTIF(T065),1574,1480
10635,20160501_ST_3,PACKING PEGASUS(V104),1500,1460
10636,20160501_ST_3,RACINGFORPLEASURE(T231),1404,1407
10637,20160501_ST_3,ROYALE ELEGANCE(S098),1624,1693
10638,20160501_ST_3,SUPER MAN(T213),1413,1526
10639,20160501_ST_3,TRIUMPHANT LIGHT(T224),1548,1527
10640,20160501_ST_3,WINGOLD(T202),1418,1354
10641,20160501_ST_4,FLARING SPEED(V194),1529,1479
10642,20160501_ST_4,FULL GLORY(T092),1459,1472
10643,20160501_ST_4,GENERAL SHERMAN(V125),1538,1552
10644,20160501_ST_4,HAPPY ROCKY(S147),1683,1712
10645,20160501_ST_4,JUBILEE FUN(V018),1427,1382
10646,20160501_ST_4,RENAISSANCE ART(T197),1608,1621
10647,20160501_ST_4,SAVVY NATURE(T127),1615,1580
10648,20160501_ST_4,SEMPITERNAL(S100),1641,1583
10649,20160501_ST_4,SHARP SAILOR(V188),1477,1535
10650,20160501_ST_4,SUPREME PROFIT(P230),1608,1669
10651,20160501_ST_5,AMBITIOUS SPEEDY(T063),1585,1609
10652,20160501_ST_5,BULB MASTER(T139),1543,1643
10653,20160501_ST_5,DANEWIN EXPRESS(S234),1501,1565
10654,20160501_ST_5,DYNAMIC VOYAGE(P066),1569,1578
10655,20160501_ST_5,FLYING MONKEY(T361),1553,1535
10656,20160501_ST_5,GOLDEN CANNON(T022),1436,1390
10657,20160501_ST_5,HOME RUN(V101),1567,1640
10658,20160501_ST_5,MANHATTAN STRIKER(V141),1330,1328
10659,20160501_ST_5,MOLLY'S JADE STAR(T216),1759,1769
10660,20160501_ST_5,MY FOLKS(T323),1399,1331
10661,20160501_ST_5,NO LAUGHING MATTER(V032),1385,1337
10662,20160501_ST_5,SUGAR CITY(P228),1521,1482
10663,20160501_ST_5,VARA PEARL(S138),1615,1564
10664,20160501_ST_5,WINNER ST PAUL'S(T027),1577,1569
10665,20160501_ST_6,BEST EFFORT(T220),1466,1412
10666,20160501_ST_6,BRAVE KNIGHT(T226),1380,1334
10667,20160501_ST_6,CAREFREE LET GO(T059),1678,1720
10668,20160501_ST_6,DIAMOND BIT(T153),1560,1493
10669,20160501_ST_6,FIVE STARS AGENT(V001),1448,1510
10670,20160501_ST_6,HAYHAY(P343),1436,1453
10671,20160501_ST_6,MULTIEXPRESS(P029),1457,1581
10672,20160501_ST_6,NAMJONG INVINCIBLE(V154),1562,1557
10673,20160501_ST_6,NITRO EXPRESS(T353),1537,1590
10674,20160501_ST_6,ROBUST MOMENTUM(P422),1490,1573
10675,20160501_ST_6,SMILING GLORY(V231),1571,1451
10676,20160501_ST_6,SOCKET KING(T410),1656,1579
10677,20160501_ST_6,TANGO FIRE(S081),1591,1595
10678,20160501_ST_6,XINJIANG YARN(V035),1496,1480
10679,20160501_ST_9,AMBER DRAGON(P229),1597,1628
10680,20160501_ST_9,APOLLO'S CHOICE(S312),1765,1745
10681,20160501_ST_9,BALAY BALAY(V247),1500,1486
10682,20160501_ST_9,CHEEKY TOO(T152),1745,1666
10683,20160501_ST_9,FRIENDS OF KA YING(T370),1638,1677
10684,20160501_ST_9,HELENE PARAGON(V167),1705,1763
10685,20160501_ST_9,PACKING LLAREGYB(S109),1595,1578
10686,20160501_ST_9,RIGHTEOUS(S128),1646,1700
10687,20160501_ST_9,SILVERFIELD(S106),1432,1400
10688,20160501_ST_9,SO FAST(S419),1695,1675
10689,20160501_ST_10,AMAZINGLY(N384),1552,1474
10690,20160501_ST_10,CHARITY KINGDOM(S278),1643,1698
10691,20160501_ST_10,DILLY(T074),1544,1451
10692,20160501_ST_10,FIVE UP HIGH(S276),1339,1395
10693,20160501_ST_10,HO IN ONE(N382),1680,1740
10694,20160501_ST_10,JOYFUL MOMENTS(T134),1807,1756
10695,20160501_ST_10,LUCKY SCEPTER(N174),1556,1526
10696,20160501_ST_10,NUMERO UNO(S044),1589,1626
10697,20160501_ST_10,ROYAL PARTNER(N394),1459,1437
10698,20160501_ST_10,SKYROCKETS(T096),1459,1517
10699,20160501_ST_10,TEAM FORTUNE(T306),1553,1619
10700,20160501_ST_10,TOO FAST(S308),1658,1565
10701,20160501_ST_10,TRAVEL FIRST(T098),1745,1677
10702,20160501_ST_10,WAH MAY FRIEND(T309),1580,1683
10703,20160501_ST_11,BEST REWARD(V189),1460,1396
10704,20160501_ST_11,DIVINE DIYA(P030),1571,1553
10705,20160501_ST_11,DRAGON MASTER(V099),1601,1624
10706,20160501_ST_11,GLOBAL DOMINATION(V198),1421,1402
10707,20160501_ST_11,GOAL FOR GOLD(S439),1496,1535
10708,20160501_ST_11,GREEN CARD(V126),1500,1601
10709,20160501_ST_11,HEALTHY JOYFUL(S358),1660,1634
10710,20160501_ST_11,MALMSTEEN(V059),1590,1680
10711,20160501_ST_11,MOMENTUM LUCKY(V151),1724,1744
10712,20160501_ST_11,SHAMAL(V290),1500,1409
10713,20160501_ST_11,SKY KING(V217),1520,1504
10714,20160501_ST_11,SUNNY WIN(V254),1440,1396
10715,20160501_ST_11,WAH MAY BABY(S247),1618,1650
10716,20160501_ST_11,WINNING KING(S357),1501,1474
10717,20160504_HV_1,DRAGON ENERGY(S186),1411,1435
10718,20160504_HV_1,ELITE PRIDE(S325),1479,1470
10719,20160504_HV_1,GLORY STAR(T336),1426,1478
10720,20160504_HV_1,HEAR THE ROAR(M152),1313,1285
10721,20160504_HV_1,KHARU(K411),1328,1437
10722,20160504_HV_1,LUCKY BALL(T130),1431,1403
10723,20160504_HV_1,MEDIC SWORDSMAN(P168),1337,1316
10724,20160504_HV_1,MIGHTY WONGCHOY(S050),1485,1540
10725,20160504_HV_1,MR VANILLA(S209),1553,1556
10726,20160504_HV_1,NOVEL START(M255),1514,1480
10727,20160504_HV_1,RUGBY AMBASSADOR(S314),1303,1244
10728,20160504_HV_1,THUNDER WINNER(T182),1385,1321
10729,20160504_HV_2,ALL TOGETHER(T420),1269,1265
10730,20160504_HV_2,FAST ROCKET(V064),1500,1425
10731,20160504_HV_2,FLYING PROSPERITY(V159),1500,1409
10732,20160504_HV_2,HAYMAKER(T054),1425,1467
10733,20160504_HV_2,KIM GLORY(S087),1594,1608
10734,20160504_HV_2,LUCKY SEVEN(V201),1459,1426
10735,20160504_HV_2,MISTER MARC(P316),1580,1612
10736,20160504_HV_2,NO MONEY NO TALK(S404),1666,1710
10737,20160504_HV_2,POWER DRAGON(V129),1340,1352
10738,20160504_HV_2,SHOWING CHARACTER(T289),1426,1436
10739,20160504_HV_2,SPEEDY SANDY(P239),1508,1511
10740,20160504_HV_2,ST YAZIN(N409),1593,1639
10741,20160504_HV_3,CASH COURIER(S417),1388,1458
10742,20160504_HV_3,GREAT TOPLIGHT(T031),1680,1728
10743,20160504_HV_3,KITAYA(S187),1680,1616
10744,20160504_HV_3,MAC ROW(N252),1363,1394
10745,20160504_HV_3,MY LEGEND(P387),1515,1461
10746,20160504_HV_3,OSCAR MIRACLE(P431),1475,1398
10747,20160504_HV_3,RISING POWER(N294),1551,1597
10748,20160504_HV_3,SPARKLING SWORD(P256),1528,1484
10749,20160504_HV_3,SPINNING DANCER(S078),1494,1524
10750,20160504_HV_3,STAR OF BOND(P200),1545,1466
10751,20160504_HV_3,SUPER SPRINTER(V105),1542,1607
10752,20160504_HV_3,WIN IT(P032),1433,1461
10753,20160504_HV_4,ENSURING(S437),1580,1584
10754,20160504_HV_4,GOT FLY(T048),1714,1660
10755,20160504_HV_4,HARBOUR MASTER(S145),1534,1500
10756,20160504_HV_4,JUN HUO(S307),1601,1666
10757,20160504_HV_4,KING GENKI(V181),1500,1537
10758,20160504_HV_4,PHOTON WILLIE(S199),1578,1519
10759,20160504_HV_4,ROMANTIC TOUCH(S393),1582,1570
10760,20160504_HV_4,STAR MAJESTIC(S093),1685,1702
10761,20160504_HV_4,TWIN DELIGHT(S125),1663,1699
10762,20160504_HV_5,CHARITY PLENTY(T287),1308,1264
10763,20160504_HV_5,CONFUCIUS SPIRIT(S329),1552,1606
10764,20160504_HV_5,GLOBE TROTTER(T387),1374,1440
10765,20160504_HV_5,LONDON MASTER(T345),1651,1539
10766,20160504_HV_5,PEARL WARM WARM(T183),1609,1667
10767,20160504_HV_5,PROMPT EXPRESS(T168),1511,1560
10768,20160504_HV_5,SHINING CHAMPION(S305),1424,1384
10769,20160504_HV_5,SILVER GATSBY(T161),1427,1403
10770,20160504_HV_5,TEN SPEED(T239),1341,1384
10771,20160504_HV_5,VICTORY MARVEL(T426),1595,1560
10772,20160504_HV_5,WISKY(T368),1498,1517
10773,20160504_HV_5,YO-YO DA(S104),1530,1496
10774,20160504_HV_6,BREEDERS' STAR(V197),1459,1505
10775,20160504_HV_6,BUDDY BUNDY(T157),1439,1458
10776,20160504_HV_6,DASHING CERAMIBO(T121),1661,1593
10777,20160504_HV_6,DIAMOND MASTER(S397),1646,1707
10778,20160504_HV_6,FLYING FORCE(V014),1525,1587
10779,20160504_HV_6,FORTUNE BO BO(V017),1610,1634
10780,20160504_HV_6,GRACYDAD(V200),1520,1472
10781,20160504_HV_6,HAPPY GAINS(V252),1470,1417
10782,20160504_HV_6,HARBOUR ALERT(T254),1617,1672
10783,20160504_HV_6,MR RIGHT(T334),1689,1660
10784,20160504_HV_6,TRAVEL SUCCESSOR(V121),1416,1360
10785,20160504_HV_6,VICTORY DAY(V079),1500,1487
10786,20160504_HV_7,AIMING HIGH(V206),1473,1471
10787,20160504_HV_7,ALMABABY(V057),1522,1607
10788,20160504_HV_7,BEAUTY KINGDOM(T189),1536,1586
10789,20160504_HV_7,GOLDEN CHOPSTICKS(P120),1691,1659
10790,20160504_HV_7,GREAT RUN(P223),1461,1399
10791,20160504_HV_7,HIGH VOLATILITY(V081),1309,1293
10792,20160504_HV_7,LANG TAI SING(S280),1478,1460
10793,20160504_HV_7,LOOKS LIKE THE CAT(T238),1518,1475
10794,20160504_HV_7,MISSION POSSIBLE(V043),1675,1679
10795,20160504_HV_7,RED KYLIN(T052),1626,1623
10796,20160504_HV_7,TOP BONUS(T132),1660,1697
10797,20160504_HV_8,APPROVE(N299),1404,1393
10798,20160504_HV_8,CARTOON FAY FAY(N014),1568,1504
10799,20160504_HV_8,DASHING KING(T297),1500,1501
10800,20160504_HV_8,FANTASTIC KAKA(P363),1501,1582
10801,20160504_HV_8,GONNA RUN(T094),1682,1749
10802,20160504_HV_8,INVINCIBLE DRAGON(V166),1500,1485
10803,20160504_HV_8,ISHVARA(S015),1745,1783
10804,20160504_HV_8,LITTLE DRAGON(S264),1785,1768
10805,20160504_HV_8,PIKACHU(S298),1684,1655
10806,20160504_HV_8,SUPEROI(T017),1715,1730
10807,20160504_HV_8,TURF SPRINT(T396),1554,1479
10808,20160504_HV_8,WINNING LEADER(N268),1608,1617
10809,20160511_HV_1,DOUBLE MASTER(P105),1490,1521
10810,20160511_HV_1,EAGLE KING(S058),1474,1460
10811,20160511_HV_1,GIDDY GIDDY(S367),1378,1421
10812,20160511_HV_1,GLORY BOY(S273),1391,1367
10813,20160511_HV_1,GLORY HORSIE(M273),1629,1674
10814,20160511_HV_1,GLORY SUNSHINE(S313),1518,1476
10815,20160511_HV_1,GOLD PRECIOUS(P364),1452,1397
10816,20160511_HV_1,GREAT SPEED(S251),1548,1595
10817,20160511_HV_1,HIGHLAND DRAGON(N265),1462,1515
10818,20160511_HV_1,PERFECT SMART(S413),1380,1407
10819,20160511_HV_1,SMART GAIN(T404),1368,1301
10820,20160511_HV_1,SUPER GIFTED(T343),1342,1298
10821,20160511_HV_2,BORNFREE(P285),1512,1484
10822,20160511_HV_2,CHOICE EXCHEQUER(P088),1384,1454
10823,20160511_HV_2,CIRCUIT STAR(N220),1329,1331
10824,20160511_HV_2,GLAMOROUS RYDER(S007),1620,1536
10825,20160511_HV_2,GLORIOUS VICTORY(S369),1403,1323
10826,20160511_HV_2,GLORY STAR(T336),1478,1556
10827,20160511_HV_2,ISLAND FLYER(S423),1506,1511
10828,20160511_HV_2,KERKENI(T053),1471,1533
10829,20160511_HV_2,MI SAVVY BOY(S381),1392,1350
10830,20160511_HV_2,OWNERS' GLORY(L391),1294,1369
10831,20160511_HV_2,THIS IS GLADIATOR(T261),1377,1320
10832,20160511_HV_2,WINNING MASCOT(L342),1465,1464
10833,20160511_HV_3,BORN TO RACE(T383),1616,1582
10834,20160511_HV_3,CIRCUIT KING(T324),1636,1677
10835,20160511_HV_3,EXTREMELY FUN(T024),1455,1559
10836,20160511_HV_3,FREE NOVEMBER(T123),1495,1444
10837,20160511_HV_3,GOLDEN GLORY(T076),1536,1553
10838,20160511_HV_3,GRACEFUL KINGDOM(P145),1436,1383
10839,20160511_HV_3,HOW SPEEDY(M384),1436,1415
